index,titulo,empresa,ubicacion,salario,modalidad,jornada,tipo_contrato,fecha_publicacion,descripcion,url
11,ANALISTA DE DATOS,CRECOS,"Guayaquil, Guayas",,,Tiempo completo,Permanente,Hace 2 meses,"Descripción del puesto Descripción del puesto: Analista de Datos En CRESA estamos en la búsqueda de un Analista de Datos para unirse a nuestro equipo en Guayaquil, Guayas, Ecuador. Como parte de nuestro departamento de Administración, Contabilidad y Finanzas, buscamos a un profesional semi senior apasionado por el análisis de datos y la generación de informes estratégicos. El Analista de Datos será responsable de recopilar, interpretar y analizar grandes volúmenes de datos para identificar tendencias, patrones y oportunidades de mejora. Además, colaborará estrechamente con diferentes áreas de la empresa para desarrollar informes que respalden la toma de decisiones efectivas y el logro de los objetivos comerciales. Buscamos a un candidato proactivo, con habilidades analíticas avanzadas y capacidad para trabajar en equipo. La persona seleccionada deberá tener experiencia previa en la manipulación de bases de datos, dominio de herramientas de análisis de datos y un enfoque orientado a resultados. Si te apasiona el mundo de los datos y buscas un desafío donde puedas demostrar tu talento, ¡CRESA es el lugar ideal para ti! Nosotros CRESA es una empresa de retail enfocada en la comercialización de artículos para el hogar y movilidad con una cultura integrada. Fruto de la unión de dos gigantes ecuatorianos: CRECOSCORP e ICESA. Contamos con presencia en 16 provincias del país a través de nuestros más de 220 locales. Comprometiéndonos a escuchar sus necesidades, siendo los valores la base de nuestra cultura. En CRESA empoderamos a nuestros colaboradores para que se desafíen constantemente, ofreciendo oportunidades de desarrollo y crecimiento profesional. CRESA es el lugar ideal para demostrar tu talento. #CRESA #LÍDERESENRETAIL #SERVICIOEXCEPCIONAL #RETAIL #CRECOS #ORVE #JAPÓN #MOTOZONE #JAPÓNMOTOS #LOCOLUIS #PAGAMENOS <p class=""source"" data-source=""Créditos Económicos"" data-site=""www.crecos.com""> <a href=""/job/ec9800625a8791ce6ba34dd2409df62cd4/eaa"" target=""_blank"" rel=""nofollow""> CRECOS <svg class=""icon""><use xlink:href=""#icon-external-light""></use></svg> </a> </p>",https://www.opcionempleo.ec/jobad/ec9800625a8791ce6ba34dd2409df62cd4
12,ANALISTA DE DATOS,Cresa,"Guayaquil, Guayas",,,Tiempo completo,Permanente,Hace 2 meses,"Descripción del puesto: Analista de Datos En CRESA estamos en la búsqueda de un Analista de Datos para unirse a nuestro equipo en Guayaquil, Guayas, Ecuador. Como parte de nuestro departamento de Administración, Contabilidad y Finanzas, buscamos a un profesional semi senior apasionado por el análisis de datos y la generación de informes estratégicos. El Analista de Datos será responsable de recopilar, interpretar y analizar grandes volúmenes de datos para identificar tendencias, patrones y oportunidades de mejora. Además, colaborará estrechamente con diferentes áreas de la empresa para desarrollar informes que respalden la toma de decisiones efectivas y el logro de los objetivos comerciales. Buscamos a un candidato proactivo, con habilidades analíticas avanzadas y capacidad para trabajar en equipo. La persona seleccionada deberá tener experiencia previa en la manipulación de bases de datos, dominio de herramientas de análisis de datos y un enfoque orientado a resultados. Si te apasiona el mundo de los datos y buscas un desafío donde puedas demostrar tu talento, ¡CRESA es el lugar ideal para ti! <p class=""source"" data-source=""Hiring Room"" data-site=""www.hiringroom.com.ats.organic""> <a href=""/job/ec6752b567ba637c9cca95750b1a8afa27/eaa"" target=""_blank"" rel=""nofollow""> Cresa <svg class=""icon""><use xlink:href=""#icon-external-light""></use></svg> </a> </p>",https://www.opcionempleo.ec/jobad/ec6752b567ba637c9cca95750b1a8afa27
13,ANALISTA DE BASE DE DATOS/ QUITO,Eficacia,"Quito, Pichincha",,,Tiempo completo,Permanente,Hace 17 días,"En Eﬁcacia creamos soluciones de Trade Marketing, Ventas y Gestión Humana, apalancados en tecnología avanzada y equipos de expertos. Somos un aliado estratégico para las compañías garantizando resultados extraordinarios. ¿Te entusiasma el análisis de datos ? Estamos en busca de un Analista de Base de Datos con experiencia en análisis, elaboración de informes y visualización de datos. Requisitos: <ul> <li>Profesional con título en áreas como Ingeniería de Datos, Administracion de Empresas, Economia o afines.</li> <li>Mínimo 1 año de experiencia en cargos similares.</li> <li>Conocimiento avanzado en utilitarios (Excel - Power Point - Power BI).</li> <li>Experiencia trabajando con grandes volúmenes de datos, generación de reportes y visualización de información.</li> </ul> Beneficios <ul> <li>Beneficios de ley y empresariales.</li> <li>Crecimiento laboral.</li> <li>Excelente ambiente laboral.</li> <li>Capacitacion constante.</li> </ul> <p class=""source"" data-source=""Multitrabajos"" data-site=""www.multitrabajos.com""> Multitrabajos </p>",https://www.opcionempleo.ec/jobad/ec24c1b0bacd9d050bf6b21c95d49eb83d
14,ANALISTA DE BASE DE DATOS/ QUITO,Eficacia,"Quito, Pichincha",,,Tiempo completo,Permanente,Hace 17 días,"¿Te entusiasma el análisis de datos ? Estamos en busca de un Analista de Base de Datos con experiencia en análisis, elaboración de informes y visualización de datos. Requisitos: <ul> <li>Profesional con título en áreas como Ingeniería de Datos, Administracion de Empresas, Economia o afines.</li> <li>Mínimo 1 año de experiencia en cargos similares.</li> <li>Conocimiento avanzado en utilitarios (Excel - Power Point - Power BI).</li> <li>Experiencia trabajando con grandes volúmenes de datos, generación de reportes y visualización de información.</li> </ul> Beneficios: <ul> <li>Beneficios de ley y empresariales.</li> <li>Crecimiento laboral.</li> <li>Excelente ambiente laboral.</li> <li>Capacitacion constante.</li> </ul> <p class=""source"" data-source=""Multitrabajos"" data-site=""www.multitrabajos.com""> Multitrabajos </p>",https://www.opcionempleo.ec/jobad/ec38f07293933447db24a7958732ac6bef
15,Analista de datos,Incarpalm,"Machala, El Oro",,,Tiempo completo,Permanente,Hace 24 días,"Somos una empresa en expansión del sector camaronero con varios años de trayectoria. Profesional en Estadística y Análisis de Datos, con experiencia en la aplicación de modelos estadísticos y proyecciones para la toma de decisiones oportunas. Experto en identificar tendencias, anticipar escenarios y diseñar indicadores de desempeño que optimizan procesos organizacionales. Requisitos: Competencias Análisis estadístico y modelamiento predictivo. Proyecciones y pronósticos de datos. Toma de decisiones basada en datos. Diseño y seguimiento de KPIs. Visualización de información (Power BI, Tableau, Excel avanzado). Crear y diseñar de Dashboards personalizados a la necesidad del cliente. Manejo de software estadístico y de programación (R, Python, SPSS, Stata). Comunicación clara de resultados técnicos a equipos directivos. Identificar oportunidades de mercado y asesorar al cliente con base en la información. Fortalezas Personales Pensamiento analítico y crítico. Orientación a resultados y mejora continua. Capacidad de trabajo en equipo interdisciplinario. Habilidades de planificación estratégica y solución de problemas. Requisitos Al menos 3 años de experiencia desarrollando cuadros de mando e informes de Business Intelligence, analizando y visualizando datos. Residir en la ciudad (exigido) Idioma inglés (intermedio) Conocimiento del sector camaronero (deseable) <p class=""source"" data-source=""Multitrabajos"" data-site=""www.multitrabajos.com""> Multitrabajos </p>",https://www.opcionempleo.ec/jobad/ecaf8550496d3dd0ee68c6865c6a0d58c7
16,Tutor de Análisis de Datos LATAM,TripleTen,"Quito, Pichincha",$700,,Tiempo parcial,Permanente,Hace 1 mes,"es un servicio que empodera a las personas, sin importar su experiencia previa, para embarcarse en el emocionante y desafiante camino de dominar profesiones tecnológicas. Nuestros bootcamps se enfocan en capacitar a los estudiantes en ingeniería de software, ciencia de datos, análisis de business intelligence y ingeniería de aseguramiento de calidad (QA), de una manera accesible y viable, llevándolos finalmente a prosperar en una nueva carrera. Nuestra misión es garantizar que cada estudiante tenga la oportunidad de dominar con éxito una nueva profesión, encontrar su propósito y convertirse en un miembro valioso de la industria tecnológica. Ten en cuenta que, después de postularte para este puesto, deberás completar una tarea de prueba tras tu llamada introductoria en línea. ¿Cuál es nuestro objetivo? ﻿ Aprender programación no es fácil, y la mayoría de nosotros lo hicimos de la manera difícil. Nuestro objetivo es ayudar a los estudiantes a evitar errores comunes, acelerar su proceso de aprendizaje y ayudarlos a conseguir empleo. Estamos buscando un científico de datos con experiencia para ser mentor de nuestros estudiantes y ayudarlos a convertirse en desarrolladores profesionales. What you will do: Liderarás una cohorte de estudiantes a través de nuestros programas de , compartiendo tu experiencia e inspirándolos con tus conocimientos del sector. Ayudarás a los estudiantes respondiendo sus preguntas y brindándoles consejos prácticos en las siguientes formas: <ul> <li>Webinarios en video (una o dos veces por semana).</li> <li>Chats con los estudiantes.</li> <li>Sesiones de live coding (1 sesión en vivo cada dos semanas).</li> <li>Moderación y asesoramiento a colegas del equipo de experiencia estudiantil.</li> </ul> Y lo más importante: ¡serás una persona a la que tus estudiantes admirarán! What we can offer you: <ul> <li>Capacitación en técnicas de mentoría y comunicación.</li> <li>Capacidad para enseñar a los estudiantes mientras desempeñas tu trabajo principal.</li> <li>Compartir experiencia con desarrolladares dentro de nuestra comunidad.</li> <li>Ingresos promedio de $700 a $900 USD al mes por una colaboración flexible de medio tiempo, con gran impacto ¡y un equipo increíble!</li> <li>Experiencia de colaboración intercultural en mentoría y realización de webinarios.</li> <li>Cooperación remota con un horario conveniente tanto para ti como para el equipo. No nos enfocamos en la microgestión.</li> <li>Una oficina digital cómoda. Utilizamos herramientas digitales modernas — Miro, Notion, Zoom, etc. — para que el trabajo conjunto sea fluido.</li> <li>Un equipo diverso y unido distribuido entre EE.UU. y América Latina.</li> </ul> <ul> <li>+3 años de experiencia trabajando como analista de datos.</li> <li>Conocimiento de Python a nivel profesional resolviendo problemas de negocio (idealmente con al menos 3 años de experiencia).</li> <li>+1 año de experiencia trabajando con SQL en problemas reales, visualizaciones, estadística y probabilidad, y Excel.</li> <li>Experiencia con bibliotecas de Data Wrangling como Pandas, NumPy, Matplotlib, etc.</li> <li>Disponibilidad para dedicar entre 10 y 15 horas por semana.</li> <li>Inglés intermedio, español avanzado.</li> </ul> <p class=""source"" data-source=""Spark Hire"" data-site=""www.sparkhire.com.ats.organic""> <a href=""/job/ecc6c857da6d3cc51a46b26011c3145ec4/eaa"" target=""_blank"" rel=""nofollow""> TripleTen <svg class=""icon""><use xlink:href=""#icon-external-light""></use></svg> </a> </p>",https://www.opcionempleo.ec/jobad/ecc6c857da6d3cc51a46b26011c3145ec4
17,Analista De Datos,CRECOS,"Guayaquil, Guayas",,,Tiempo completo,Permanente,Hace 17 horas,"del puestoDescripción del puesto: Analista de DatosEn CRESA estamos en la búsqueda de un Analista de Datos para unirse a nuestro equipo en Guayaquil, Guayas, Ecuador. Como parte de nuestro departamento de Administración, Contabilidad y Finanzas, buscamos a un profesional semi senior apasionado por el análisis de datos y la generación de informes estratégicos.El Analista de Datos será responsable de recopilar, interpretar y analizar grandes volúmenes de datos para identificar tendencias, patrones y oportunidades de mejora. Además, colaborará estrechamente con diferentes áreas de la empresa para desarrollar informes que respalden la toma de decisiones efectivas y el logro de los objetivos comerciales.Buscamos a un candidato proactivo, con habilidades analíticas avanzadas y capacidad para trabajar en equipo. La persona seleccionada deberá tener experiencia previa en la manipulación de bases de datos, dominio de herramientas de análisis de datos y un enfoque orientado a resultados.Si te apasiona el mundo de los datos y buscas un desafío donde puedas demostrar tu talento, CRESA es el lugar ideal para ti <p class=""source"" data-source=""Buscojobs"" data-site=""www.buscojobs.com.ec""> Buscojobs </p>",https://www.opcionempleo.ec/jobad/ec33556f64326ca93ae0059e94369e60e0
18,Analista De Calidad De Datos,IQVIA,"Quito, Pichincha",,,Tiempo completo,Permanente,Hace 1 día,"En IQVIA, combinamos ciencia de datos, tecnología y experiencia humana para transformar la atención médica. Como Maestro de Productos Digitales, serás un actor clave en la evolución de nuestras soluciones tecnológicas, impulsando productos innovadores que generan impacto real en la industria de la salud.Responsabilidades:Gestión integral del ciclo de vida del producto, desarrollo, implementación y mejora continua de soluciones digitales, alineadas con los objetivos estratégicos de IQVIA y las necesidades del sector salud.Definir y aplicar estándares de nomenclatura, codificación y categorización de productos.Realizar auditorías periódicas para identificar y corregir errores o inconsistencias en los datos.Participar en el proceso de introducción de nuevos productos, asegurando que toda la información necesaria esté disponible y correctamente registrada antes del lanzamiento.Captar datos de fuentes de datos primarias o secundarias y mantener las bases de datos y los sistemas de datosTrabajar con la dirección para priorizar las necesidades de información y de la empresaLocalizar y definir nuevas oportunidades de mejora de procesosRequisitosDominio de Excel avanzado y herramientas de análisis de datos.Conocimientos básicos de bases de datos (SQL es un plus). Familiaridad con flujos de datos, integraciones y automatización de procesos.Atención al detalle y enfoque en la calidad de los datos.Capacidad para identificar patrones, inconsistencias y oportunidades de mejora en grandes volúmenes de información.Atención al detalle y enfoque en la calidad de los datos.Capacidad para identificar patrones, inconsistencias y oportunidades de mejora en grandes volúmenes de información.IQVIA is a leading global provider of clinical research services, commercial insights and healthcare intelligence to the life sciences and healthcare industries. We create intelligent connections to accelerate the development and commercialization of innovative medical treatments to help improve patient outcomes and population health worldwide. Learn more at <p class=""source"" data-source=""Buscojobs"" data-site=""www.buscojobs.com.ec""> Buscojobs </p>",https://www.opcionempleo.ec/jobad/ece713a8bd02034cceb8cd67a84f831126
19,Analista De Datos + Oracle Fusion/Otbi,Sofka Technologies,"Quito, Pichincha",,,Tiempo completo,Permanente,Hace 2 días,"¿Estás buscando nuevos desafíos y un lugar donde puedas disfrutar de un ambiente cercano mientras aprendes constantemente? Bienvenido a un equipo con un propósito claro: ""TRANSFORMAR la vida de las personas siendo el aliado TECNOLÓGICO más confiable""Prepárate y únete a esta aventura¿Qué encontrarás? Retos técnicos y personales que te mantendrán en constante crecimiento.Un equipo conectado, enfocado en tu bienestar físico y mental.Cultura de mejora continua, fresca y colaborativa, con oportunidades de aprendizaje y gente dispuesta a apoyarte.KaizenHub, un programa diseñado para potenciar tus talentos, con feedback, mentorías y coaching a través de Sofka U. Será un reto y un juego a la vezProgramas como Happy Kaizen y WeSofka que cuidan tu bienestar físico y emocional. ¿Qué buscamos? Estamos en busca de un/a Analista de Datos Senior apasionado/a por los datos y la toma de decisiones basadas en evidencia. Si te motiva transformar información en conocimiento, esta oportunidad es para vosProfesional con 5+ años de experiencia en análisis descriptivo de datos, inteligencia de negocios y diseño de soluciones analíticas.Con habilidades para recolectar, integrar y transformar grandes volúmenes de datos en reportes, dashboards e insights accionables.Conocimiento profundo en procesamiento de datos, modelado, visualización e identificación de oportunidades de mejora.Capacidad para entender requerimientos funcionales del negocio y traducirlos en soluciones técnicas de alto impacto.Requisito excluyente Experiencia comprobada en Oracle Fusion Cloud (ERP, HCM o SCM), especialmente en módulos de reportes y gestión de datos.Funciones principales1. Diseño y generación de reportes OTBICrear reportes y análisis personalizados en Oracle Cloud ERP, HCM o SCM.Configurar subject areas, filtros dinámicos y visualizaciones claras.Compartir reportes con roles/usuarios bajo buenas prácticas de seguridad.2. Gestión de dashboards en OAC (Oracle Analytics Cloud)Diseñar dashboards interactivos conectando múltiples fuentes de datos.Transformar y analizar datos provenientes de Oracle DB, SQL o Excel.Usar visualizaciones avanzadas alineadas a objetivos de negocio.3. Carga y migración de datos con FBDIPreparar plantillas FBDI para carga masiva de datos.Ejecutar procesos de importación y gestionar errores.Asegurar la integridad y trazabilidad de los datos migrados.4. Soporte funcional y técnicoBrindar acompañamiento a usuarios en reportes y dashboards.Resolver incidencias en procesos de carga y visualización.Documentar procesos y soluciones conforme a estándares del banco.Conocimientos requeridosOracle Cloud Applications: ERP, HCM, SCMOTBI: creación de reportes, subject areas, filtros, seguridad de accesoOAC: dashboards, integración de fuentes, visualizaciones, dataflowsFBDI: carga masiva de datos, plantillas, validaciones, erroresSQL avanzado: modelado de datos, transformaciones, stored proceduresPowerBI (deseable): experiencia en DAX, dataflows, dashboardsETL: manejo de herramientas como SSIS o Pentaho (deseable)Python (deseable): análisis exploratorio, limpieza, visualizaciónGobernanza de datos y buenas prácticas de seguridad y documentaciónControl de versiones / CI/CD (Git, pipelines, orquestación – deseable)Bases de datos relacionales y no relacionales: SQL Server, PostgreSQL, MongoDBHabilidades blandas que valoramosLiderazgo técnico y colaboración entre equiposPensamiento analítico y crítico orientado a resultadosComunicación efectiva con stakeholders técnicos y de negocioProactividad, planificación y responsabilidad en la ejecuciónCapacidad para resolver bloqueantes y gestionar dependenciasPRESENTATE y sé parte de esta historiaCondiciones:Contrato a término indefinido – Queremos relaciones a largo plazoEcosistema de aprendizaje con herramientas para que decidas cómo querés crecerModalidad híbrida o remota (dependiendo de la ubicación)Acceso a programas de formación continua, certificaciones y másProyectos desafiantes en sectores clave como banca, salud, retail y tecnologíaSi Oracle Fusion, los datos y la transformación digital te apasionan... este es tu momento.Te esperamos para transformar juntos el futuro con tecnología y propósito <p class=""source"" data-source=""Buscojobs"" data-site=""www.buscojobs.com.ec""> Buscojobs </p>",https://www.opcionempleo.ec/jobad/eca2e13bdd980147f3befa751471443d13
20,Analista De Datos + Oracle Fusion/Otbi,Sofka Technologies,"Quito, Pichincha",,,Tiempo completo,Permanente,Hace 2 días,"¿Estás buscando nuevos desafíos y un lugar donde puedas disfrutar de un ambiente cercano mientras aprendes constantemente? Bienvenido a un equipo con un propósito claro:""TRANSFORMAR la vida de las personas siendo el aliado TECNOLÓGICO más confiable""Prepárate y únete a esta aventura¿Qué encontrarás? Retos técnicos y personales que te mantendrán en constante crecimiento. Un equipo conectado, enfocado en tu bienestar físico y mental. Cultura de mejora continua, fresca y colaborativa, con oportunidades de aprendizaje y gente dispuesta a apoyarte.KaizenHub, un programa diseñado para potenciar tus talentos, con feedback, mentorías y coaching a través de Sofka U. Será un reto y un juego a la vez Programas comoHappy KaizenyWeSofkaque cuidan tu bienestar físico y emocional. ¿Qué buscamos? Estamos en busca de un/aAnalista de Datos Seniorapasionado/a por los datos y la toma de decisiones basadas en evidencia. Si te motiva transformar información en conocimiento, esta oportunidad es para vosProfesional con 5+ años de experiencia en análisis descriptivo de datos, inteligencia de negocios y diseño de soluciones analíticas.Con habilidades para recolectar, integrar y transformar grandes volúmenes de datos en reportes, dashboards e insights accionables.Conocimiento profundo en procesamiento de datos, modelado, visualización e identificación de oportunidades de mejora.Capacidad para entender requerimientos funcionales del negocio y traducirlos en soluciones técnicas de alto impacto.Requisito excluyenteExperiencia comprobada enOracle Fusion Cloud(ERP, HCM o SCM), especialmente en módulos de reportes y gestión de datos. Funciones principalesDiseño y generación de reportes OTBICrear reportes y análisis personalizados en Oracle Cloud ERP, HCM o SCM.Configurar subject areas, filtros dinámicos y visualizaciones claras.Compartir reportes con roles/usuarios bajo buenas prácticas de seguridad.Gestión de dashboards en OAC (Oracle Analytics Cloud)Diseñar dashboards interactivos conectando múltiples fuentes de datos.Transformar y analizar datos provenientes de Oracle DB, SQL o Excel.Usar visualizaciones avanzadas alineadas a objetivos de negocio.Carga y migración de datos con FBDIPreparar plantillas FBDI para carga masiva de datos.Ejecutar procesos de importación y gestionar errores.Asegurar la integridad y trazabilidad de los datos migrados.Soporte funcional y técnicoBrindar acompañamiento a usuarios en reportes y dashboards.Resolver incidencias en procesos de carga y visualización.Documentar procesos y soluciones conforme a estándares del banco.Conocimientos requeridosOracle Cloud Applications: ERP, HCM, SCMOTBI: creación de reportes, subject areas, filtros, seguridad de accesoOAC: dashboards, integración de fuentes, visualizaciones, dataflowsFBDI: carga masiva de datos, plantillas, validaciones, erroresSQL avanzado: modelado de datos, transformaciones, stored proceduresPowerBI (deseable): experiencia en DAX, dataflows, dashboardsETL: manejo de herramientas como SSIS o Pentaho (deseable)Python (deseable): análisis exploratorio, limpieza, visualizaciónGobernanza de datos y buenas prácticas de seguridad y documentaciónControl de versiones / CI/CD (Git, pipelines, orquestación – deseable)Bases de datos relacionales y no relacionales: SQL Server, PostgreSQL, MongoDBHabilidades blandas que valoramosLiderazgo técnico y colaboración entre equiposPensamiento analítico y crítico orientado a resultadosComunicación efectiva con stakeholders técnicos y de negocioProactividad, planificación y responsabilidad en la ejecuciónCapacidad para resolver bloqueantes y gestionar dependenciasPRESENTATE y sé parte de esta historia Condiciones: Contrato a término indefinido – Queremos relaciones a largo plazo Ecosistema de aprendizaje con herramientas para que decidas cómo querés crecer Modalidad híbrida o remota (dependiendo de la ubicación) Acceso a programas de formación continua, certificaciones y más Proyectos desafiantes en sectores clave como banca, salud, retail y tecnologíaSi Oracle Fusion, los datos y la transformación digital te apasionan... este es tu momento. Te esperamos para transformar juntos el futuro con tecnología y propósito <p class=""source"" data-source=""Buscojobs"" data-site=""www.buscojobs.com.ec""> Buscojobs </p>",https://www.opcionempleo.ec/jobad/ecd377446b7dfd443054719233279f592a
21,Analista De Datos – Junior,Sofka Technologies,"Quito, Pichincha",,,Tiempo completo,Permanente,Hace 3 días,"Perfil:Analista de Datos – JuniorFormación académica:Ingeniería en Sistemas.Experiencia:E xperiencia en pasantías o prácticas preprofesionales relacionadas con análisis y manejo de datos.Participación en proyectos académicos o universitarios vinculados a modelado de datos, reportes o dashboards.Conocimientos técnicos:Lenguajes de programación: Python y SQL (nivel intermedio). Manejo básico de herramientas de visualización (Power BI, Tableau o similares). Conocimientos de modelos de datos, bases de datos relacionales y no relacionales.Manejo de hojas de cálculo (Excel avanzado). Familiaridad con entornos Windows/Linux.Habilidades blandas:Pensamiento analítico y atención al detalle.Capacidad de aprendizaje rápido y autogestión . Habilidades de comunicación e interés en trabajar en equipo.Proactividad y apertura a la capacitación continua.Condiciones y observaciones:Requiere formación y acompañamiento inicial para consolidar competencias.Perfil adaptable para programas de trainee o formación interna . Compromiso de confidencialidad y ética profesional. <p class=""source"" data-source=""Buscojobs"" data-site=""www.buscojobs.com.ec""> Buscojobs </p>",https://www.opcionempleo.ec/jobad/ec7d0529040132a90c724e1f68649f228f
22,Analista De Datos Y Automatización Operativa,CRECOS,"Guayaquil, Guayas",,,Tiempo completo,Permanente,Hace 5 días,"Sobre el rolEnCuport Seguridad Integralbuscamos unAnalista de Datos y Automatización Operativaque lidere la integración de nuestros sistemas de rastreo e incorpore información manual para digitalizarla, generando una sinergia entre plataformas o incluso desarrollando un propio sistema que centralice la información crítica de la operación.Este rol será clave para generardatos confiables, automatizados y auditables, fortaleciendo la trazabilidad de nuestras operaciones y la toma de decisiones estratégicas.Responsabilidades principalesIntegrar y automatizar data de distintas plataformas externas e internas en un sistema centralizado.Diseñar y mantener indicadores de gestión (KPIs) para vehículos, custodios, supervisores y clientes.Generar reportes automáticos y trazables para auditorías internas y de clientes.Desarrollar procesos de automatización (scripts, macros o herramientas BI) que reduzcan carga manual en operaciones.Analizar tendencias de consumo de combustible, mantenimiento y rutas para optimizar costos y detectar riesgos.Apoyar al área de operaciones con herramientas de auditoría digital (bitácoras, geocercas, alertas). Asegurar la calidad, consistencia y seguridad de los datos que se manejen en la empresa.RequisitosFormación en Ingeniería en Sistemas, Telecomunicaciones, Informática, Estadística o afines.Experiencia en integración de datos y manejo de APIs (ideal en plataformas de rastreo GPS/logística). Manejo de herramientas de BI : Power BI, Tableau o Google Data Studio.Conocimientos de Excel avanzado (macros, Power Query) y/o programación básica (Python o SQL). Experiencia generando indicadores de gestión y reportes automatizados.Habilidades blandasPensamiento analítico y enfoque en resultados.Comunicación clara para trabajar con áreas operativas y gerenciales.Capacidad de convertir datos en información útil para auditorías y clientes.Proactividad para proponer mejoras en procesos y tecnología.Lo que ofrecemosPertenecer a una empresa líder en seguridad integral con presencia nacional.Oportunidad de crecer en un proyecto innovador de automatización y trazabilidad operativa . Ambiente dinámico con enfoque en mejora continua y gestión basada en datos. ¿Interesado? Postula aquí en LinkedIn o envía tu hoja de vida a: con el asunto Analista de Datos <p class=""source"" data-source=""Buscojobs"" data-site=""www.buscojobs.com.ec""> Buscojobs </p>",https://www.opcionempleo.ec/jobad/ec51d736850a1302b9affd587d9bd6e569
