index,titulo,empresa,ubicacion,modalidad,descripcion
11,Desarrollador Web,I-Route Solutions S.A,"Guayaquil, Guayas",,**Detalles de la oferta**:- **Detalles de la oferta**: - **Detalles de la oferta**:Detalles de la oferta**: Requisitos:Nos Encontramos en la Bsqueda de: Desarrollador Web con 2 aos de Experiência : C# desarrollo de Servicios C# web form ASP NET SQL Server Deseable: Dev ExpressActividades a realizar:Nos Encontramos en la Bsqueda de: Desarrollador Web con 2 aos de Experiência : C# desarrollo de Servicios C# web form ASP NET SQL Server Deseable: Dev ExpressOfrecemos:beneficios de ley- **Fuente**:Whatjobs_Ppc- **Fuente**:Whatjobs_Ppc- **Área**:- Diseño / Diseño en General**Requisitos**:- **Conocimientos**:- C#- SQL- C#**Fuente**:Whatjobs_Ppc- **Área**:- Otros / Otros**Requisitos**:- **Conocimientos**:- C#- SQL- C#**Fuente**:Whatjobs_Ppc**Área***:- Otros / Otros***Requisitos**:**Conocimientos***:- C#- SQL- C#
12,Desarrollador React Native,Hitss Ecuador,"Guayaquil, Guayas",,PERFIL: Profesional en Ingeniería en Sistemas o carreras afines Experiencia de mínimo 1 a 2 años desarrollando en React Interés en laborar en un proyecto full time eventual (3 meses) con posibilidad de volverse fijo Indispensable residir en la ciudad de Quito (modalidad presencial) EXPERIENCIA EN: React Native C# .NET SQL GrapQL Metodología Scrum POO Patrones de diseño Principios SOLID
16,DESARROLLADOR FULL STACK REACT + NET + JAVA,Viamatica,"Guayaquil, Guayas",,"💻 Desarrollador(a) Full Stack con experiencia en tecnologías modernas como React, Java, C# y .NET. Dominio de . Conocimiento en desarrollo de APIs RESTful, manejo de , pruebas con , y experiencia en bases de datos SQL Server. Requisitos React C# Net Core 6, 8 Java Dominio de Html5, CSS y Javascript. CSS – SCSS – SASS GIT Postman – SoapUI Web Api Rest Full Services. Desarrollo de objetos de bases de datos Sql Server Preferible Experiencia en equipos Agiles (Sprint Planning, Review, Refinanmiento de backlog). Azure DevOps .Net Asp .Net MVC (preferible) Arquitectura DDD (Domain Driven Design), Eventos y Microservicios. Entity FrameWork (acceso a datos) Bootstrap 4 en adelante (preferible) Deseable React Native Kotlin Swift Soft Skills Trabajo en equipo. Creatividad e iniciativa. Pensamiento analítico. Buena comunicación interpersonal. Liderazgo. Trabajo bajo presión. Flexibilidad Experiencia en Banca en medios de pagos principalmente con Tarjetas de Créditos. GRUPO VIAMATICA se especializa en brindar soluciones tecnológicas integrales para grandes, medianas y pequeñas empresas. Nuestro objetivo y compromiso es formar parte de la transformación digital contando con talento humano de amplia experiencia para una correcta ejecución de proyectos."
18,DESARROLLADOR .NET + Angular - SENIOR,Viamatica,"Guayaquil, Guayas",,"Descripción del puesto DESARROLLADOR FULL STACK CON ENFOQUE EN FRONT - SENIOR En GRUPO VIAMATICA estamos en la búsqueda de DESARROLLADORES FULL STACK SENIOR para unirse a nuestro equipo en Guayaquil, Guayas, Ecuador. Si eres una persona apasionada por la tecnología, creativa y con experiencia demostrable en el desarrollo de aplicaciones web, ¡esta oportunidad es para ti! Buscamos a alguien con habilidades de resolución de problemas, capacidad para trabajar en equipo y con ganas de aportar nuevas ideas. La persona ideal para este puesto es proactiva, organizada y orientada a resultados. Si te identificas con este perfil y estás en busca de nuevos desafíos, ¡postula ahora y únete a nuestro equipo de profesionales en GRUPO VIAMATICA! Requisitos Hard Skills Indispensable Conocimientos técnicos avanzados (al menos 5 años). Backend Lenguaje principal C# Framework .NET 8 (ASP.NET Core) API RESTful Autenticación y Autorización JWT, OAuth2/OpenID Frontend Frameworks Angular TypeScript Estado global NgRx (Angular) Llamadas API Axios / HttpClient Diseño UI Tailwind CSS / Material UI / Bootstrap (Importante) Base de Datos SQL Server DevOps & Cloud CI/CD GitHub (opcional) Herramientas y Ecosistema IDE Visual Studio 2022 Swagger / OpenAPI Generación de documentación interactiva de APIs Postman GitHub o Soft Skills Liderazgo. Trabajo en equipo. Creatividad e iniciativa propia. Buena comunicación interpersonal. Capacidad analítica. Trabajo orientado a resultados Beneficios Buen ambiente laboral Plan de carrera Crecimiento profesional GRUPO VIAMATICA se especializa en brindar soluciones tecnológicas integrales para grandes, medianas y pequeñas empresas. Nuestro objetivo y compromiso es formar parte de la transformación digital contando con talento humano de amplia experiencia para una correcta ejecución de proyectos."
19,Desarrollador Web,Vacantes Empleos.Net,"Guayaquil, Guayas",,"ACERCA DE LA VACANTEFunciones del Puesto- Las inherentes al puestoRequisitos del Puesto- Sólidos conocimientos de desarrollo en PHP 8.0 o superior, ASP.net, HTML, CSS, JavaScript- De preferencia experiência trabajando con Laravel Framework.- Manejo de bases de datos MySQL, SQL Server- Buenas relaciones interpersonales- Capacidad para interactuar con usuarios- Capacidad para comprensión de procesos empresarialesOTROS DETALLESArea del PuestoCómputo / InformáticaUbicación del PuestoGuayaquil, Guayas, EcuadorNível de Cómputo"
20,Desarrollador De Software Senior,GuruSoft,"Guayaquil, Guayas",,"Estamos contratando Súmate a una empresa tecnológica de renombre en América Latina. Buscamos Desarrollador de Software Senior , para nuestra sede de Guayaquil, Ecuador. Formación: Últimos semestres y/o profesional en sistemas de la Información, Ingeniería o Desarrollo de Software. Años y área de experiencia: 2 o más de 3 años en .NET orientado a web y APIs. Liderazgo y manejo productos (Excluyente). Competencias: Algoritmos y estructuras de datos. Dominio de lenguajes de programación, Bases de Datos y lenguaje de consultas estructurado, Ingeniería de software, Tecnología .Net, Microsoft Azure, conocimiento de metodologías ágiles como SCRUM, .NET, UML u otros. Propósito del puesto: Comprender el requerimiento de software. Modelizar y refinar especificaciones a fin de determinar un diseño detallado para implantar la funcionalidad requerida. Construir o adaptar clases, módulos u otras piezas de software. Reutilizar componentes existentes integrándolos con código propio. Verificar los programas producidos probándolos en forma unitaria. Revisar el código para resolver defectos o mejorarlo. Documentar los programas de acuerdo a los estándares. Investigar nuevas tecnologías, cumplir con los procesos definidos. Cumplir con las entregas según las estimaciones de tiempo realizadas. Construir prototipos en fase de alcance técnico de los proyectos. Optimizar el rendimiento de las aplicaciones. Trabajar para construir aplicaciones con foco en la funcionalidad. Crear interfaces de usuario atractivas. Detectar oportunidades de mejora Trabajar bajo los procesos, documentación y estándares definidos por la organización. Sueldo: a convenir según experiencia (incluir aspiración salarial en el CV). Lugar de trabajo: presencial Horario: de lunes a viernes, de 08:00 a. m. a 17:00 p. m."
21,Desarrollador React Frontend - Trabajo Remoto,BairesDev,"Anywhere, Santo Domingo de los Tsáchilas",,"BairesDev se enorgullece de ser la empresa de software outsourcing de más rápido crecimiento de América. Nuestros equipos están conformados por personas de todo el mundo, lo que nos permite contar con una fuerte esencia multicultural. Para ofrecer constantemente soluciones de la más alta calidad, contratamos solo al 1% superior de los mejores talentos y los desafiamos a proyectos emocionantes.Ser un Desarrollador React Frontend en nuestro equipo de Desarrollo es ser un solucionador de problemas a tiempo completo. Esperamos que tus habilidades sean una combinación de experiência, conocimientos e independencia. La Innovación es también el corazón de la estrategia en BairesDev. Por lo tanto, si estás dispuesto a asumir las tareas más complejas y ser un experto en tu stack tech en React, entonces probablemente seas uno de esos talentos únicos que estamos buscando para formar parte de nuestro equipo.En esta posición, afrontarás numerosos retos técnicos, por lo que deberás utilizar las tecnologías actuales, involucrarse en el mundo de los móviles, de aplicaciones web, dispositivos, etc.Actividades Principales:- Diseñar soluciones prácticas para resolver problemas.- Participar en las revisiones de código y pruebas.- Proporcionar la tecnología para una plataforma que facilite las solicitudes mensuales.- Trabajar con Big Data y análisis predictivo en un sistema distribuido.- Colaborar con el equipo de Desarrollo, Product Owners, servicios al cliente, a fin de innovar y ejecutar tareas.¿Qué Buscamos?- 4+ años de experiência en React.- 4+ años de experiência en desarrollo Front End con sólidas habilidades en JavaScript, CSS3 y HTML5.- 1+ año de experiência en desarrollo de aplicaciones Web usando ReactJS, Flux, Redux, Relay, entre otros.- Experiência trabajando con otros Frameworks de Javascript tales como Angular, Backbone, Marionette.- Experiência trabajando con ES2015 (ES6 / ES7).- Experiência con comandos de línea, APIs y desempeño al lado del cliente.- Estar familiarizado con los conceptos básicos de programación, estructura de datos, tipos de variables e idiosincrasias.- Nível de Inglés avanzado.¿Cómo haremos la vida y el trabajo más fácil?- Trabajo 100% remoto.- Configuración de hardware para trabajar desde casa.- Horario flexible.- Licencias por paternidad y maternidad, vacaciones y feriados pagados.- Ambiente laboral diversificado y multicultural.- Un entorno innovador con la estructura y los recursos de una multinacional líder.- Excelente remuneración - por encima de la media del mercado y tus expectativas.- Aquí puedes crecer tan rápido como aprendas.Nuestra gente trabaja de forma remota con una cultura sólida y constante que promueve la diversidad y el trabajo en equipo. Para continuar siendo la empresa líder en desarrollo de software de América, queremos asegurarnos de que cada miembro de BairesDev tenga las mejores oportunidades de crecimiento y desarrollo profesional en un entorno diverso, acogedor e innovador. Cada persona del equipo aporta algo esencial a BairesDev, ¡cuéntanos tu historia!¡Postúlate ya!"
22,Desarrollador .NET 100% Remoto,Digital Solutions 324,"Anywhere, Guayas",,"Digital Solutions 324 SLrequiere programadores a tiempo completo 100% remoto.Pago: desde 5 a 10 € por hora según desempeño.Angular: componentes y ultimas versiones.NETVUECSS.TypescriptJScriptHTMLVisual Studio CodeC#Net framework.SQL.Tipo de puesto: Tiempo completo, FreelanceSalario: $5,00 - $10,00 al díaPregunta(s) de postulación:- ¿Tienes experiência en.NET, Angular, VUE?Indica cantidad de meses- años correspondientes a cada uno"
23,Desarrollador Web Y Servicios Api,Qbit,"Guayaquil, Guayas",,"Requisitos:Somos una empresa de Marketing estratégico orientada a resultados. ¿Qué ofrecemos Ofrecemos soluciones integrales de marketing que van de lo digital a lo tradicional, haciendo crecer a nuestros clientes y sus negocios. Ayudamos a desarrollar marcas en sus diferentes plataformas, con estrategias efectivas y ejecuciones ecaces, logrando resultados que impulsan el crecimiento de empresasActividades a realizar:Buscamos personas con conocimiento en:ShopifyWordpressSiteCoreCreación de blogsExperto en herramientas SEOLinkbuildingMarketing digitalExperto en Angular y ReactJSAPI RESTJwt (Json Web Token)MongoDBJQueryJavaScriptHtml 5BootstrapCSSMySQLRequerimientos:Educación mínima: Universidad2 años de experiênciaEdad: 20 en adelanteTrabajo híbridoCONDICIONES DEL EMPLEOJornada laboral:Tiempo CompletoTipo de empleo:Trabajo TemporalSalario:A convenirCantidad de vacantes:10REQUERIMIENTOSExperiência Mínima:2 añosIdiomas:Inglés IntermedioEstudios Mínimos:UniversidadEdad:De 20 a 40 añosSexo:IndistintoConocimientos Informáticos:Angular, API REST, Java, Lenguaje De Programación Android O IOS, UI/UX, Metodologías ágiles, HTML, JavaScript, PHP."
24,Desarrollador Django,BairesDev,"Guayaquil, Guayas",,"En BairesDev llevamos 15 años liderando proyectos de tecnología para clientes como Google, Rolls-Royce y las startups más innovadoras de Silicon Valley. Actualmente, contamos con un equipo de 4000 profesionales conformado por el top 1% de la industria trabajando de forma remota desde más de 50 países. Al postularte a esta vacante, estarás dando el primer paso en un proceso que va más allá de lo convencional: Buscaremos conocer en profundidad tus habilidades, intereses y expectativas con el objetivo de realizar una búsqueda personalizada y encontrar el rol ideal para ti en BairesDev. Desarrollador Django en BairesDev Buscamos un Desarrollador Django con 5+ años de experiencia para diseñar, desarrollar y mantener sistemas de backend escalables y orientados a eventos. El candidato ideal tiene sólida experiencia en Python y Django, un profundo conocimiento en arquitectura de microservicios y experiencia con sistemas orientados a eventos. Esta es una excelente oportunidad para un desarrollador experimentado listo para asumir desafíos complejos en un entorno dinámico de startups del sector salud. Lo que harás: Desarrollar y mantener servicios backend escalables con Python y Django. Diseñar e implementar sistemas orientados a eventos y arquitecturas basadas en microservicios. Utilizar Google Cloud Platform (GCP) para el despliegue y gestión eficiente de aplicaciones backend. Trabajar con Docker para la contenedorización y optimización de procesos de despliegue. Procesar y analizar grandes volúmenes de datos, asegurando un rendimiento óptimo y escalabilidad. Implementar pipelines de CI/CD y mantener altos estándares de calidad y automatización. Colaborar estrechamente con equipos multidisciplinarios para desarrollar soluciones innovadoras en salud. Contribuir a decisiones estratégicas sobre escalabilidad y arquitectura del sistema. Lo que buscamos: Habilidades esenciales: 5+ años de experiencia en desarrollo backend con Python. Sólidos conocimientos en Django. Inglés avanzado. Habilidades importantes: Experiencia con Google Cloud Platform (GCP). Conocimientos avanzados en Docker y entornos contenedorizados. Experiencia en sistemas orientados a eventos y arquitectura de microservicios. Experiencia en entornos Agile. Habilidades deseadas (entrenables): Experiencia en diseño de arquitecturas escalables. Familiaridad con tecnologías de salud (Oura, Whoop, Apple Watch, monitores de glucosa). Experiencia en startups o mentalidad emprendedora. Habilidades de comunicación para colaborar entre equipos. Experiencia en el manejo, procesamiento y análisis de grandes volúmenes de datos. Familiaridad con pipelines de CI/CD y buenas prácticas de DevOps. Qué ofrecemos para que tu trabajo (y tu vida) seja mais fácil: Trabajo 100% remoto: trabaja desde tu casa o donde quieras. Compensación en USD o en tu moneda local, como prefieras, muy por encima de la media del mercado. Hardware y software. Horarios flexibles Licencias por mater/paternidad, vacaciones y días festivos nacionales pagos. Ambiente laboral multicultural e innovador, perfecto para hacer amigos, colaborar y aprender de las personas más talentosas del mundo. Oportunidades de crecimiento y desarrollo profesional a través de mentorías y entrenamientos. Únete a nuestro equipo global"
25,Desarrollador Fullstack .NET + Angular,BairesDev,"Guayaquil, Guayas",,"BairesDev se enorgullece de ser la empresa de software outsourcing de más rápido crecimiento de América. Nuestros equipos están conformados por personas de todo el mundo, lo que nos permite contar con una fuerte esencia multicultural. Para ofrecer constantemente soluciones de la más alta calidad, contratamos solo al 1% superior de los mejores talentos y los desafiamos a proyectos emocionantes.Desarrollador Fullstack.NET + Angular en BairesDevBuscamos sobresalientes Desarrolladores Fullstack.NET + Angular para sumarse al equipo de Investigación y Desarrollo de BairesDev (I + D).Nuestro equipo de I + D es parte esencial de nuestras soluciones tecnológicas que generan millones en ingresos cada año, por lo que sólo contratamos a los mejores de los mejores.Dentro del equipo, encontrarás muchos desafíos diferentes: Análisis de datos, Aprendizaje Automático, Desarrollos de escritorio y web son algunos de los más relevantes en este momento, pero para impulsar la innovación, ¡notarás que surgen cosas nuevas todos los días!El área de I + D es sin duda el área más interesante y desafiante de toda la empresa, y aunque BairesDev está conformada por personas realmente talentosas en general, aquí encontrarás profesionales con amplia experiência y también nível intelectual y creativo, muy por encima de la media.Queremos que la gente disfrute del viaje. ¿Estás listo?Principales responsabilidades:- Diseñar y desarrollar varios servicios y API para el producto, desarrollando, codificando, probando y depurando programas de aplicación de diversos grados de complejidad.- Utilizar principios SOLID para crear códigos mantenibles y de alta calidad.- Colaborar con los propietarios de productos para garantizar que las características/cambios cumplan con los requisitos comerciales y cumplan con la estrategia Degreed.- Trabajar en estrecha colaboración con diseñadores, UX y otros desarrolladores para comprender las nuevas funciones, dependencias y detalles técnicos, desarrollando e implementando pruebas de aceptación para garantizar que el producto cumpla con los requisitos y expectativas del cliente.- Codificar interfaces de usuario con las últimas tecnologías frontend.- Asegurar el alto rendimiento de todos los sistemas desarrollados.¿Qué Buscamos?- 4+ años de experiência trabajando como desarrollador, con experiência práctica en proyectos web, C #, SQL Server.- Experiência en el desarrollo de aplicaciones usando tecnologías Angular/.NET.- Experiência sólida con HTML, CSS y escritura de código compatible con varios navegadores.- Experiência con MVC.- Deseable experiência en desarrollo con programación orientada a objetos.- Nível de inglés avanzado.¿Cómo haremos la vida y el trabajo más fácil?- Trabajo 100% remoto.- Configuración de hardware para trabajar desde casa.- Horario flexible.- Licencias por paternidad y maternidad, vacaciones y feriados pagados.- Ambiente laboral diversificado y multicultural.- Un entorno innovador con la estructura y los recursos de una multinacional líder.- Excelente remuneración - por encima de la media del mercado y tus expectativas.- Aquí puedes crecer tan rápido como aprendas.Nuestra gente trabaja de forma remota con una cultura sólida y constante que promueve la diversidad y el trabajo en equipo. Para continuar siendo la empresa líder en desarrollo de software de América, queremos asegurarnos de que cada miembro de BairesDev tenga las mejores oportunidades de crecimiento y desarrollo profesional en un entorno diverso, acogedor e innovador. Cada persona del equipo aporta algo esencial a BairesDev, ¡cuéntanos tu historia!¡Postúlate ya!"
26,Desarrollador Python - Trabajo Remoto,BairesDev,"Anywhere, Guayas",,"En BairesDev® llevamos 15 años liderando proyectos de tecnología para clientes como Google, Rolls-Royce y las startups más innovadoras de Silicon Valley. Actualmente, contamos con un equipo de 4000 profesionales conformado por el top 1% de la industria trabajando de forma remota desde más de 50 países. Al postularte a esta vacante, estarás dando el primer paso en un proceso que va más allá de lo convencional: Buscaremos conocer en profundidad tus habilidades, intereses y expectativas con el objetivo de realizar una búsqueda personalizada y encontrar el rol ideal para ti en BairesDev. Desarrollador Python en BairesDev uscamos un Desarrollador Python con 5+ años de experiencia para desarrollar sistemas de backend escalables y orientados a eventos. El candidato ideal tiene experiencia en Python y FastAPI (o Flask/Django) y un fuerte conocimiento en arquitectura de microservicios y sistemas orientados a eventos. Esta es una gran oportunidad para un desarrollador proactivo, listo para asumir desafíos en un entorno dinámico de startups del sector salud. Lo que harás: - Desarrollar y mantener servicios backend escalables con Python y FastAPI (o Flask/Django). - Diseñar e implementar sistemas orientados a eventos y arquitecturas basadas en microservicios. - Utilizar Google Cloud Platform (GCP) para el despliegue y gestión eficiente de aplicaciones backend. - Trabajar con Docker para la contenedorización y optimización de procesos de despliegue. - Procesar y analizar grandes volúmenes de datos, asegurando un rendimiento óptimo y escalabilidad. - Implementar pipelines de CI/CD y mantener altos estándares de calidad y automatización. - Colaborar estrechamente con equipos multidisciplinarios para desarrollar soluciones innovadoras en salud. - Contribuir a decisiones estratégicas sobre escalabilidad y arquitectura del sistema. Lo que buscamos: Habilidades esenciales: - 5+ años de experiencia en desarrollo backend con Python. - Sólidos conocimientos en FastAPI, Flask o Django. - Inglés avanzado. Habilidades importantes: - Experiencia con Google Cloud Platform (GCP). - Conocimientos avanzados en Docker y entornos contenedorizados. - Experiencia en sistemas orientados a eventos y arquitectura de microservicios. - Experiencia en entornos Agile. Habilidades deseadas (entrenables): - Experiencia en diseño de arquitecturas escalables. - Familiaridad con tecnologías de salud (Oura, Whoop, Apple Watch, Monitores de Glucosa). - Experiencia en startups o mentalidad emprendedora. - Habilidades de comunicación para colaborar entre equipos. - Experiencia en el manejo, procesamiento y análisis de grandes volúmenes de datos. - Familiaridad con pipelines de CI/CD y buenas prácticas de DevOps. Qué ofrecemos para que tu trabajo (y tu vida) seja mais fácil: - Trabajo 100% remoto: trabaja desde tu casa o donde quieras. - Compensación en USD o en tu moneda local, como prefieras, muy por encima de la media del mercado. - Hardware y software. - Horarios flexibles - Licencias por mater/paternidad, vacaciones y días festivos nacionales pagos. - Ambiente laboral multicultural e innovador, perfecto para hacer amigos, colaborar y aprender de las personas más talentosas del mundo. - Oportunidades de crecimiento y desarrollo profesional a través de mentorías y entrenamientos. ¡Únete a nuestro equipo global!"
27,Desarrollador C#,LOGICALEC S.A.S.,Guayas,,"Desarrollador C# / (Remoto) Resumen del Puesto Estamos buscando un Desarrollador C# / con experiencia en C#, WebForms y jQuery para unirse a nuestro equipo. El rol es 100% remoto. Responsabilidades Desarrollo y mantenimiento de aplicaciones web en WebForms (C#). Implementación y soporte de interfaces dinámicas usando jQuery. Colaborar con el equipo en la resolución de problemas y nuevas funcionalidades. Cumplir con buenas prácticas de codificación y documentación. Requisitos Experiencia comprobada en C# y WebForms. Conocimientos sólidos en jQuery, HTML, CSS y JavaScript. Manejo de bases de datos relacionales (SQL Server preferible). Capacidad para trabajar de forma autónoma y en equipo. Experiencia con Git."
