index,titulo,empresa,ubicacion,modalidad,descripcion
11,Analista De Datos Power Bi Y Big Data,Grupo Camaronero Vieracruz,"Guayaquil, Guayas",,"Estamos en la búsqueda de un profesional Senior para ocupar el puesto de Analista de Datos especializado en Power BI y Big data. En este rol, serás responsable de transformar datos en información relevante que contribuya a la toma de decisiones estratégicas en el área de Tecnología, Sistemas y Telecomunicaciones. Tu labor estará enfocada en analizar, interpretar y visualizar datos utilizando la herramienta Power BI para identificar tendencias, patrones y oportunidades de mejora. Perfil El candidato ideal para esta posición debe poseer un nivel de educación Tercel Nivel Graduado y experiencia previa en el análisis de datos utilizando Power BI y Big data.Uso de Power BI Dominio en Power BI diseño de dashboards, optimización de vistas y modelado de datos, Power Bi Embedded Bases de Datos SQL, NoSQL, así como experiencia en almacenamiento y estructuración de grandes volúmenes de datos. Big Data y Data Lakes Experiencia en arquitectura de Data Lakes y tecnologías de Big Data para almacenamiento y análisis. Conocimientos Plus Plataformas de Office 365 y Automatización Power Automate, Power Apps, Virtual Agents u otras herramientas de automatización. Programación y Automatización Habilidades en Python Orientado a Automatizaciones, Javascript, C, y VB a nivel intermedio. Cloud Computing Familiaridad con Azure. Experiencia minima 3 años de experiencia."
12,Analista De Datos Comerciales - Línea De Mascotas,Ecuaquimica,"Guayaquil, Guayas",,"En Ecuaquimica nos encontramos en la búsqueda de profesionales talentosos como tú para nuestra división de salud aninal, en la línea de pequeñas especies - mascotas. ¿Quieres aprender del apasionante mundo de las mascotas, te encanta analizar datos comerciales y proponer ideas que contribuyan a la toma de decisiones estratégicas? Esta oportunidad es para ti: Queremos profesionales talentosos capaces de aportar con ideas frescas, proactivos y sobre todo apasionado por el área comercial. ¿Cuál será tu rol? Como nuestro Analista de Datos comerciales para nuestra línea de pequeñas especies serás el encargado de realizar análisis de data comercial y el impactos de nuestra fuerza comercial en el segmento de pequeñas especies descubriendo tendencias del mercado y del negocio, proponiendo ideas que colaboren en la toma de decisiones estratégicas que maximicen nuestra participación y penetración en el mercado de nuestra línea de mascotas. ¿Cómo serán tus principales retos en un día a día en tu nuevo rol? Conocerás nuestro giro comercial de la división de salud animal y aprenderás del segmento de pequeñas especies forma completa porque colaborarás y tendrás interacción constante con el equipo de téncico comercial. Identificar cambios en las conductas o preferencias de los consumidores en cuanto a productos de nuestra línea de mascotas y realizarás análisis de competencia de mercados. Comparar las estrategias comerciales puestas en marcha, proyectos o planes de acción implantados y comprobar su efectividad para alcanzar los resultados esperados. Detectar cambios, desviaciones o anomalías en el comportamiento de las ventas, ingresos, gastos, productividades, recopilando datos de inteligencia de negocios de los informes disponibles de la industria de salud animal, especialmente de pequeñas especies. Proponer ideas que colaboren en la toma de decisiones estratégicas que maximicen nuestra participación en el mercado de nuestra línea de mascotas.En Ecuaquímica cuidamos la vida a futuro. Somos la empresa líder en Ecuador dedicada a la comercialización y distribución de los mejores productos para la salud humana, animal y agrícola caracterizándonos por ser La Mano amiga del Ecuador. Comercializamos en el territorio nacional marcas líderes globales y regionales. Contamos con más de 4000 productos de comercialización, 6500 puntos de distribución, 2 Centros de Distribución principales, 17 bodegas y sucursales a nível nacional. Nos apasiona lo nuestro, por eso día a día trabajamos en conjunto para cuidar el futuro con los agricultores, comunidades, comerciantes, médicos, socios estratégicos para asegurar que millones de familias ecuatorianas disfruten de la calidad de nuestros productos y contribuyendo al desarrollo del país.**Requisitos**:¿Qué necesitas para triunfar? Además de demostrar tu talento, contar con los siguientes requisitos te hará triunfar en la posición: Estudios: Graduado en carreras de Economía, Finanzas, Ciencias Empresariales, Negocios Internacionales y/o afines. Experiência: Mínimo 1 año en áreas de información comercial, inteligencias de negocios o mercados. Conocimiento: Excel Avanzado Análisis de data comercial Desarrollo y manejo de indicadores comerciales Un plus es contar con conocimiento de información comercial en empresas de consumo masivo.BeneficiosNos interesa tener un equipo comprometido y motivado, aquí hay algunas razones más por las que es genial ser parte de nuestra familia. En nuestro equipo tendrás la oportunidad de aprender del apasionante mundo de las pequeñas especies, principalmente de mascotas. Descuento especializado para colaboradores y promocionales en los productos que comercializamos en nuestras 3 divisiones: salud humana, animal y agrícola. Tasa preferencial en seguro médico privado. Desde tu ingreso encontrarás en tus compañeros una mano amiga presta para apoyarte en tu nueva aventura con nosotros. Valoramos la proactividad y productividad de nuestra gente, podrás participar en el desarrollo de proyectos de mejora continua y proponer ideas, las cuales te harán estar en constante aprendizaje y retar tu zona de confort. También podrás crecer a través de nuestras oportunidades internas de carrera que alienten a demostrar el talento y potencial de nuestra gente, para que el día de mañana sean ejemplo de inspiración para los demás. Sobre el equipo con el que trabajarás En Ecuaquimica estamos totalmente comprometidos en cuidar la vida para el futuro caracterizándonos por ser la mano amiga del Ecuador para salud humana, animal y agrícola. Nos apasiona lo nuestro y creemos en el desarrollo sostenible, por eso día a día trabajamos en conjunto para cuidar el futuro con los agricultores, comunidades, comerciantes, médicos, socios estratégicos para asegurar que millones de familias ecuatorianas disfruten de la calidad de nuestros productos y contribuyendo al desarrollo del país. Somos mi"
13,ANALISTA DE DATOS BILINGUE - GUAYAQUIL,Eficacia Ecuador,"Guayaquil, Guayas",,"Análisis de datos de la información de la cuenta Elaboración de reportes de manera diaria, semanal, mensual de acuerdo a lo soliciado Manjear y gestionar la plataforma de la empresa y cliente. Brindar soporte al usuario en la utilización del aplicativo. Requisitos Estudios culminado o en curso relacionados en Marketing, Administración de Empresas, Ing. Comercial o en carreras de afines. Conocimiento intermedio en utilitarios ( Excel - Power point - Power BI) Dominio del idioma inglés (intermedio - avanzado) comprobable. Facilidad de Expresión verbal y escrita. Trabajo Bajo Presión, Responsable, Ordenado/a y Metódico/a. Beneficios Beneficios Beneficios de ley y corporativos. Buen ambiente laboral. Importante empresa prestigiosa requiere un Analista de datos bilingue que cumpla con la siguiente descripción"
14,Trainee De Datos Guayaquil,Cresa,"Guayaquil, Guayas",,"Nos encontramos en búsqueda de un Trainee de Datos para la ciudad de Guayaquil.Encargado del manejo de bases de datos, paneles y seguimiento de campañas.CRESA es una empresa de retail enfocada en la comercialización de artículos para el hogar y movilidad con una cultura integrada. Fruto de la unión de dos gigantes ecuatorianos: CRECOSCORP e ICESA.Contamos con presencia en 16 provincias del país a través de nuestros más de 220 locales. Comprometiéndonos a escuchar sus necesidades, siendo los valores la base de nuestra cultura.En CRESA empoderamos a nuestros colaboradores para que se desafíen constantemente, ofreciendo oportunidades de desarrollo y crecimiento profesional.CRESA es el lugar ideal para demostrar tu talento.CRESA #LÍDERESENRETAIL #SERVICIOEXCEPCIONAL #RETAIL #CRECOS #ORVE #JAPÓN #MOTOZONE #JAPÓNMOTOS #LOCOLUIS #PAGAMENOS**Requisitos**:**Educación**: Estudiante Universitario de carreras como Matemáticas, Sistemas, y/o afines.**Experiência previa**: Deseable mínimo 6 meses de experiência o pasantías.**Competencias técnicas**: Nível intermedio. Microsoft Office Bases de Datos (SQL - R)BeneficiosSalario competitivo. Beneficios de ley. Desarrollo profesional"
15,Analista De Datos,UPHONE SCC,"Quito, Pichincha",,"Analizar grandes volúmenes de datos provenientes de operaciones retail ventas, inventarios, clientes.Diseñar y mantener dashboards interactivos en Power BI para áreas comerciales, logísticas y financieras.Elaborar consultas SQL para extracción, transformación y carga de datos ETL.Automatizar reportes y análisis utilizando herramientas de Microsoft Office, especialmente Excel.Identificar patrones de consumo y oportunidades de mejora en procesos comerciales.Apoyar en la toma de decisiones estratégicas mediante análisis descriptivo y predictivo."
16,Analista De Datos,INDUSTRIAS ALES,"Quito, Pichincha",,"Buscamos un Analista de Datos Senior con conocimientos y experiencia en Business Intelligence (BI) y dominio del ERP Microsoft Dynamics AX. Objetivo: Proporcionar el soporte a los usuarios en los módulos del ERP Dynamics AX, adicionalmente participar en proyectos de desarrollo de software de acuerdo con los lineamientos del departamento de TICs. Funciones: Realizar el monitoreo continuo de todos los módulos del ERP, adicionalmente de los desarrollos implementados en el mismo asegurando su óptimo funcionamiento. Brindar el soporte oportuno a los usuarios en todas las aplicaciones asignadas. Apoyar en proyectos que ayuden a la optimización de procesos de la empresa. Apoyar y gestionar las seguridades de los módulos en el sistema ERP Microsoft Dynamics AX. Desarrollar reportes, dashboards e indicadores utilizando herramientas de BI. Identificar oportunidades de mejora en los procesos a través del análisis de datos. INDUSTRIAS ALES es una empresa dedicada a la producción y comercialización de productos de consumo masivo e industriales. Desde nuestro origen en 1943, estamos presentes en los hogares ecuatorianos con productos de alta calidad dirigidos a mejorar la vida de las familias en cada momento de su día. A través de uno de los mejores sistemas de distribución del país, atendemos a nuestros consumidores y clientes a nivel nacional. Nuestro portafolio incluye marcas locales ampliamente valoradas y reconocidas como Ales en Jabones y Alesol en Aceites & Mantecas. Además, comercializamos en el territorio nacional marcas líderes globales y regionales en las categorías de Cuidado Personal (H&S, Pantene, Guillette, Oral B, entro otras), Cuidado del Hogar (FAB), vía alianzas estratégicas con Procter & Gamble e Industrias La Popular, respectivamente. Producimos y comercializamos productos especializados y semielaborados derivados de las grasas vegetales (aceites y mantecas) desarrolladas a la medida de las necesidades de nuestros clientes, contando con una amplia aceptación a nivel nacional e internacional. En Industrias Ales promovemos un ambiente de trabajo fuertemente sustentado por los valores de integridad, orientación a resultados, trabajo en equipo y compromiso con nuestros clientes y proveedores. Buscamos procesos industriales sustentables con foco en el respeto por el medio ambiente y la mejora del desarrollo económico de la comunidad. Requisitos Estudios superiores en Ingeniería en sistemas, Informática o carreras afines. Experiencia comprobable mínima de 2 años. Habilidades analíticas, pensamiento crítico y capacidad para trabajar de forma autónoma. Beneficios Salario competitivo. Alimentación. Seguro de vida y asistencia médica."
17,Analista De Datos,Acurio & Asociados,"Quito, Pichincha",,"**Detalles de la oferta**:OBJETIVO Garantizar el cumplimiento de los proyectos, contribuyendo a la consecución de las metas pre definidas a través covirtiendo los datos en informacion util para la toma de decisiones informadas y la mejora del rendimiento y optimizacion de mejoramiento organizacional.Somos Acurio y Asociados, una empresa seria y confiable, con más de 17 años de experiência y conocimiento en soluciones integrales para el control y manejo de activos. Contamos con un equipo multidisciplinario, trabajando al servicio de sus clientes a nível nacional e internacional. Líderes en el sector de avalúos, nuestras valoraciones generan constancia de transparencia en procesos y transacciones de alta sensibilidad y permiten iniciar una negociación bajo criterios objetivos. Trabajamos con metodologías probadas y estamos a la vanguardia en la implementación de nuevas herramientas que minimizan el error y brindan agilidad y dinamismo a las respuestas en los tiempos que el cliente las necesita.**Requisitos**:RESPONSABILIDAD1. Recopilacion y analisis, recolectar y organizar los datos de las diferentes fuentes, como baeses, encuestas, formularios entre otros2. Analizar y procesar los datos, responsable de analisis y procesamiento de los datos recolectados utilizando las herramientas y técnicas necesarias para convertilos en informacion util, incluido el analisis estadistico y aprendizaje automatico.3. Identificacion de patrones y tendencias asi como la interpretación, presentación de resultados y de la creacion de informes y visualizaciones4. Responsable de monitoreo y evaluar el rendimiento de las estrategias y decisiones basa en datos para la mejora continua.**Requisitos**:1. Tercer Nível Ingeniería en Estadística, Matemática, Economía, Sistemas Informáticos2. Conocimiento de estadistica3. Excel avanzado, herramientas estadisticas, Python y SQL, POWER APPS, POWER BI, POWER AUTOMATE4. Análisis, interpretación y modelamiento de datos**Fuente**:Whatjobs_Ppc***Requisitos**:"
18,ANALISTA DE DATOS BILINGUE - GUAYAQUIL,Eficacia Ecuador,"Guayaquil, Guayas",,"Análisis de datos de la información de la cuenta Elaboración de reportes de manera diaria, semanal, mensual de acuerdo a lo soliciado Manjear y gestionar la plataforma de la empresa y cliente. Brindar soporte al usuario en la utilización del aplicativo. Requisitos Estudios culminado o en curso relacionados en Marketing, Administración de Empresas, Ing. Comercial o en carreras de afines. Conocimiento intermedio en utilitarios ( Excel - Power point - Power BI) Dominio del idioma inglés (intermedio - avanzado) comprobable. Facilidad de Expresión verbal y escrita. Trabajo Bajo Presión, Responsable, Ordenado/a y Metódico/a. Beneficios Beneficios Beneficios de ley y corporativos. Buen ambiente laboral. Importante empresa prestigiosa requiere un Analista de datos bilingue que cumpla con la siguiente descripción"
19,ANALISTA DE DATOS - NEXUMCORP,Centric Ecuador,"Quito, Pichincha",,"Prestigiosa empresa del sector automotriz requiere vincular a su equipo de trabajo a un Analista de Datos, para la ciudad de Quito. La posición será responsable de realizar análisis de datos y modelos estadísticos para la asistencia en la toma de decisiones, implementación de metodologías y optimización de procesos que puedan presentarse en la empresa Los candidatos deberán acreditar formación académica en Ingeniería Matemática - Estadística. Certificando unos 3 a 4 años en cargos similares. Se evaluarán competencias enfocadas a Orientación en Servicio al Cliente, Trabajo Bajo Presión, Cumplimiento de Objetivos, Creatividad e Innovación. entre otros. Se oferta una remuneración competitiva en el mercado junto con beneficios corporativos y beneficios de ley. Requisitos Los candidatos deberán acreditar formación académica en Ingeniería Matemática - Estadística. Certificando unos 3 a 4 años en cargos similares. Beneficios Se oferta una remuneración competitiva en el mercado junto con beneficios corporativos y beneficios de ley. Bienvenidos a Centric. Fue fundado en el año 2021, nosotros lideramos la estrategia administrativa para que las empresas se enfoquen en la estrategia del negocio. Contamos con el respaldo del grupo Baca y Vásquez. Actualmente trabajamos con diferentes empresas que se enfocan en diversos sectores automotrices, entre ellos la venta de vehículos, compra y venta de vehículos multimarca, venta de repuestos automotrices, venta de planes de compra programada y talleres para mantenimientos de vehículos. Manejamos marcas conocidas como Toyota, Opel, Changan, Peugeot, Suzuki, Mansuera, Certero."
20,Analista De Datos Comerciales - Línea De Mascotas,Ecuaquimica,"Guayaquil, Guayas",,"En Ecuaquimica nos encontramos en la búsqueda de profesionales talentosos como tú para nuestra división de salud aninal, en la línea de pequeñas especies - mascotas. ¿Quieres aprender del apasionante mundo de las mascotas, te encanta analizar datos comerciales y proponer ideas que contribuyan a la toma de decisiones estratégicas? Esta oportunidad es para ti: Queremos profesionales talentosos capaces de aportar con ideas frescas, proactivos y sobre todo apasionado por el área comercial. ¿Cuál será tu rol? Como nuestro Analista de Datos comerciales para nuestra línea de pequeñas especies serás el encargado de realizar análisis de data comercial y el impactos de nuestra fuerza comercial en el segmento de pequeñas especies descubriendo tendencias del mercado y del negocio, proponiendo ideas que colaboren en la toma de decisiones estratégicas que maximicen nuestra participación y penetración en el mercado de nuestra línea de mascotas. ¿Cómo serán tus principales retos en un día a día en tu nuevo rol? Conocerás nuestro giro comercial de la división de salud animal y aprenderás del segmento de pequeñas especies forma completa porque colaborarás y tendrás interacción constante con el equipo de téncico comercial. Identificar cambios en las conductas o preferencias de los consumidores en cuanto a productos de nuestra línea de mascotas y realizarás análisis de competencia de mercados. Comparar las estrategias comerciales puestas en marcha, proyectos o planes de acción implantados y comprobar su efectividad para alcanzar los resultados esperados. Detectar cambios, desviaciones o anomalías en el comportamiento de las ventas, ingresos, gastos, productividades, recopilando datos de inteligencia de negocios de los informes disponibles de la industria de salud animal, especialmente de pequeñas especies. Proponer ideas que colaboren en la toma de decisiones estratégicas que maximicen nuestra participación en el mercado de nuestra línea de mascotas.En Ecuaquímica cuidamos la vida a futuro. Somos la empresa líder en Ecuador dedicada a la comercialización y distribución de los mejores productos para la salud humana, animal y agrícola caracterizándonos por ser La Mano amiga del Ecuador. Comercializamos en el territorio nacional marcas líderes globales y regionales. Contamos con más de 4000 productos de comercialización, 6500 puntos de distribución, 2 Centros de Distribución principales, 17 bodegas y sucursales a nível nacional. Nos apasiona lo nuestro, por eso día a día trabajamos en conjunto para cuidar el futuro con los agricultores, comunidades, comerciantes, médicos, socios estratégicos para asegurar que millones de familias ecuatorianas disfruten de la calidad de nuestros productos y contribuyendo al desarrollo del país.**Requisitos**:¿Qué necesitas para triunfar? Además de demostrar tu talento, contar con los siguientes requisitos te hará triunfar en la posición: Estudios: Graduado en carreras de Economía, Finanzas, Ciencias Empresariales, Negocios Internacionales y/o afines. Experiência: Mínimo 1 año en áreas de información comercial, inteligencias de negocios o mercados. Conocimiento: Excel Avanzado Análisis de data comercial Desarrollo y manejo de indicadores comerciales Un plus es contar con conocimiento de información comercial en empresas de consumo masivo.BeneficiosNos interesa tener un equipo comprometido y motivado, aquí hay algunas razones más por las que es genial ser parte de nuestra familia. En nuestro equipo tendrás la oportunidad de aprender del apasionante mundo de las pequeñas especies, principalmente de mascotas. Descuento especializado para colaboradores y promocionales en los productos que comercializamos en nuestras 3 divisiones: salud humana, animal y agrícola. Tasa preferencial en seguro médico privado. Desde tu ingreso encontrarás en tus compañeros una mano amiga presta para apoyarte en tu nueva aventura con nosotros. Valoramos la proactividad y productividad de nuestra gente, podrás participar en el desarrollo de proyectos de mejora continua y proponer ideas, las cuales te harán estar en constante aprendizaje y retar tu zona de confort. También podrás crecer a través de nuestras oportunidades internas de carrera que alienten a demostrar el talento y potencial de nuestra gente, para que el día de mañana sean ejemplo de inspiración para los demás. Sobre el equipo con el que trabajarás En Ecuaquimica estamos totalmente comprometidos en cuidar la vida para el futuro caracterizándonos por ser la mano amiga del Ecuador para salud humana, animal y agrícola. Nos apasiona lo nuestro y creemos en el desarrollo sostenible, por eso día a día trabajamos en conjunto para cuidar el futuro con los agricultores, comunidades, comerciantes, médicos, socios estratégicos para asegurar que millones de familias ecuatorianas disfruten de la calidad de nuestros productos y contribuyendo al desarrollo del país. Somos mi"
21,Analista De Datos Maestros,Quifatex,"Quito, Pichincha",,"**Misión**: Administrar, crear y gestionar los datos maestros en el sistema SAP asegurando la calidad de la información que se ingresa al sistema. Responsabilidades: Creaciones y modificaciones de los datos. Realizar auditorías de validaciones de datos. Realizar depuraciones de datos.Quifatex es una empresa multinacional con experiência de más de 43 años en el Ecuador, a partir del 2018, forma parte de Intercorp grupo empresarial líder en el Perú que participa en diversas industrias y segmentos con ventas de alrededor de 8 billones de dólares, generando más de 78000 empleos en varios países de América Latina. Quifatex tiene una estrategia de valor única en el mercado ya que ofrece una serie de soluciones comerciales y logísticas para farmacéuticas y empresas de consumo, líderes a nível mundial. Nuestros colaboradores trabajan con el mayor nível de ética en base a nuestro Sistema de Gestión Anti Soborno basado en la “Norma ISO 37001” orientado a la lucha contra el soborno en las empresas y organizaciones.**Requisitos**:**Formación Académica**: Graduados de Carreras Universitarias: Administración de Empresas, Ingeniería Comercial o carreras afines. Experiência requerida entre 1 a 3 años en cargos similares. Conocimiento del sistema SAP (Indispensable). Conocimiento de excel nível intermedio. Conocimiento de administración de Base de Datos.BeneficiosSuedo acorde al mercado. Beneficios de Ley. Beneficios corportativos (seguro de vida, seguro médico, alimentación, parqueadero, entre otros)."
22,Analista De Datos Y Georeferenciacion,Andrade Perez Diego Xavier,"Quito, Pichincha",,**Detalles de la oferta**:**Fuente**:Whatjobs_Ppc***Requisitos**:
23,Analista De Datos Comerciales,OPTICA LOS ANDES S.A.,"Quito, Pichincha",,"**Descripción del puesto**: Analista de datos comercialesEstamos en búsqueda de un Analista de datos comerciales para unirse a nuestro equipo. En esta posición, estarás a cargo de analizar e interpretar datos relacionados con nuestras operaciones comerciales para brindar información clave a nuestro equipo de ventas, servicio al cliente y negocios.Además, es fundamental que la persona seleccionada posea un alto nível de detalle, sea proactivo y tenga habilidades de comunicación efectiva para colaborar con diferentes equipos dentro de la organización. Será parte de un entorno dinámico y deberá adaptarse rápidamente a los cambios del mercado y las necesidades del negocio.Ofrecemos soluciones innovadoras y servicio especializado en salud visual. Contamos con un amplio portafolio de marcas y además ponemos a tu disposición nuestro selecto grupo de profesionales y equipos de última generación.**Requisitos**:Carrera Universitaria Completa en Ingeniería Industrial, Estadística, Sistemas, Comercial y afinesExperiência en cargos similares de 2 a 3 añosEntendimiento de arquitecturas y soluciones de BIG DATAProgramación en SQLModelos prescriptivos y proyectivosHerramienta de Data CleaningBeneficiosContrato por honorarios profesionales"
24,Analista De Datos Especialista Power BI,CHILIG SANTACRUZ JORGE ARTURO,"Quito, Pichincha",,"Estamos buscando un Analista Power BI para unirse a nuestro equipo. El candidato ideal tendrá experiencia en el desarrollo de informes y paneles de control utilizando Power BI, así como una sólida comprensión de los principios de visualización de datos.ResponsabilidadesDesarrollar y mantener informes y paneles de control de Power BI.Trabajar con las partes interesadas para comprender sus necesidades de datos.Extraer, transformar y cargar datos de diversas fuentes.Realizar análisis de datos y proporcionar información.Mantenerse al día de las últimas tendencias de Power BI.RequisitosExperiencia demostrable con Power BI.Sólida comprensión de los principios de visualización de datos.Excelentes habilidades analíticas y de resolución de problemas.Capacidad para trabajar de forma independiente y como parte de un equipo.Excelentes habilidades de comunicación escrita y verbal."
25,Analista Corporativo De Datos,BMI Igualas Médicas,"Quito, Pichincha",,"Descripción del puesto Nos encontramos en la búsqueda de un/a Analista Corporativo de Datos que cumpla con las siguientes responsabilidades: Propósito Transformar datos complejos en información clara, relevante y accionable para apoyar la toma de decisiones estratégicas en la compañía. Su rol combina análisis crítico y storytelling con datos, mediante la construcción de dashboards efectivos y visualizaciones que comuniquen hallazgos de forma clara a distintos niveles de la organización. Responsabilidades Analizar críticamente información de seguros de vida y salud, transformando datos en insights accionables que respalden decisiones estratégicas y tácticas. Diseñar y construir dashboards interactivos y reportes ejecutivos, priorizando la claridad, el storytelling y la comunicación efectiva hacia diferentes audiencias. Automatizar procesos analíticos mediante lenguajes de programación (Python, R, SQL) y herramientas de visualización. Garantizar la calidad, integridad y trazabilidad de los datos, estableciendo buenas prácticas de gobierno de la información. Requisitos Formación Academica: Graduado de las carreras de Estadística, Ingeniería en Sistemas, Ciencias de la Computación, Economía, Matemáticas o carreras afines. Experiencia: De 3 a 5 años en departamentos como Business Intelligence, Análisis de Datos , Departamento Técnico (seguros). Industrias como: seguros, consultoría, banca Conocimientos Indispensables: SQL, Lenguajes de progrmación: R, Python, Herramientas de visualización de datos (Power BI, Tableau o similares). Nivel de Inglés: Intermedio (Indispensable y probado)"
26,Analista Senior De Bases De Datos De Talento,BairesDev,"Santo Domingo de los Tsachilas, Santo Domingo de los Tsáchilas",,"BairesDev se enorgullece de ser la empresa de software outsourcing de más rápido crecimiento de América. Nuestros equipos están conformados por personas de todo el mundo, lo que nos permite contar con una fuerte esencia multicultural. Para ofrecer constantemente soluciones de la más alta calidad, contratamos solo al 1% superior de los mejores talentos y los desafiamos a proyectos emocionantes.Buscamos un Analista Senior de Bases de Datos de Talento para unirse a nuestro equipo y extraer datos en bases de datos, plataforma de desarrolladores y bolsas de empleo con base en una estricta metodología de contratación.Principales responsabilidades:- Proponer soluciones innovadoras y basadas en datos para rastrear perfiles difíciles de encontrar.¿Qué Buscamos?- 3+ años de experiência con motores de búsqueda (LinkedIn, StackOverflow, GitHub)- Experiência previa en reclutamiento.- Experiência en Headhunting de la industria TI- Nível de inglés avanzado.¿Cómo haremos la vida y el trabajo más fácil?- Trabajo 100% remoto.- Configuración de hardware para trabajar desde casa.- Horario flexible.- Licencias por paternidad y maternidad, vacaciones y feriados pagados.- Ambiente laboral diversificado y multicultural.- Un entorno innovador con la estructura y los recursos de una multinacional líder.- Excelente remuneración - por encima de la media del mercado y tus expectativas.- Aquí puedes crecer tan rápido como aprendas.Nuestra gente trabaja de forma remota con una cultura sólida y constante que promueve la diversidad y el trabajo en equipo. Para continuar siendo la empresa líder en desarrollo de software de América, queremos asegurarnos de que cada miembro de BairesDev tenga las mejores oportunidades de crecimiento y desarrollo profesional en un entorno diverso, acogedor e innovador. Cada persona del equipo aporta algo esencial a BairesDev, ¡cuéntanos tu historia!¡Postúlate ya!"
27,Trainee De Datos Guayaquil,Cresa,"Guayaquil, Guayas",,"Nos encontramos en búsqueda de un Trainee de Datos para la ciudad de Guayaquil.Encargado del manejo de bases de datos, paneles y seguimiento de campañas.CRESA es una empresa de retail enfocada en la comercialización de artículos para el hogar y movilidad con una cultura integrada. Fruto de la unión de dos gigantes ecuatorianos: CRECOSCORP e ICESA.Contamos con presencia en 16 provincias del país a través de nuestros más de 220 locales. Comprometiéndonos a escuchar sus necesidades, siendo los valores la base de nuestra cultura.En CRESA empoderamos a nuestros colaboradores para que se desafíen constantemente, ofreciendo oportunidades de desarrollo y crecimiento profesional.CRESA es el lugar ideal para demostrar tu talento.CRESA #LÍDERESENRETAIL #SERVICIOEXCEPCIONAL #RETAIL #CRECOS #ORVE #JAPÓN #MOTOZONE #JAPÓNMOTOS #LOCOLUIS #PAGAMENOS**Requisitos**:**Educación**: Estudiante Universitario de carreras como Matemáticas, Sistemas, y/o afines.**Experiência previa**: Deseable mínimo 6 meses de experiência o pasantías.**Competencias técnicas**: Nível intermedio. Microsoft Office Bases de Datos (SQL - R)BeneficiosSalario competitivo. Beneficios de ley. Desarrollo profesional"
28,Científico De Datos Senior - Trabajo Remoto,BairesDev,"Anywhere, Guayas",,"En BairesDev® llevamos 15 años liderando proyectos de tecnología para clientes como Google, Rolls-Royce y las startups más innovadoras de Silicon Valley. Actualmente, contamos con un equipo de 4000 profesionales conformado por el top 1% de la industria trabajando de forma remota desde más de 50 países. Al postularte a esta vacante, estarás dando el primer paso en un proceso que va más allá de lo convencional: Buscaremos conocer en profundidad tus habilidades, intereses y expectativas con el objetivo de realizar una búsqueda personalizada y encontrar el rol ideal para ti en BairesDev. Científico de Datos Senior en BairesDev Estamos buscando un destacado Científico de Datos Senior para unirse al Equipo de Investigación y Desarrollo (I+D) de BairesDev. Este profesional utilizará datos y técnicas de aprendizaje automático para ayudar al negocio a automatizar y escalar la toma de decisiones, principalmente mediante la producción de informes avanzados de análisis de datos y modelos basados en datos para inferir y predecir patrones. Actividades Principales: - Ayudar a mejorar el conocimiento de los datos y el entorno analítico general en toda la empresa. - Manejar datos estructurados y no estructurados utilizando SQL y otros lenguajes de programación. - Realizar análisis avanzados de datos e informar de los resultados. - Contar la historia detrás de los datos de una manera convincente para la gente de negocios. - Crear modelos predictivos y algoritmos de aprendizaje automático. - Combinar modelos mediante el modelado de conjuntos. - Proponer soluciones y estrategias para los retos empresariales. - Ayudar a diseñar y ejecutar experimentos para la comprobación de hipótesis. - Participar activamente en las discusiones y decisiones relativas a todo el capítulo de Data Science / Data Engineer. - Colaborar con los gestores de productos de datos para crear productos de datos impresionantes. - Trabajar con la dirección para priorizar las necesidades de negocio y de información. - Ayudar a difundir una mentalidad basada en los datos y a mejorar la alfabetización de datos. Ser un evangelizador de los datos. ¿Qué Buscamos?: - 3+ años de experiencia en Data Science / Data Engineer, aprendizaje automático, IA, estadística y otras áreas relacionadas. - Dominio de SQL. - Dominio de Python, R u otro lenguaje de programación importante. - Excelentes habilidades de comunicación y capacidad para colaborar y establecer relaciones con usuarios no técnicos. - Sólidos conocimientos de probabilidad y estadística, incluido el diseño experimental, el modelado predictivo, la optimización y la inferencia causal. - Experiencia práctica con el aprendizaje automático, como la clasificación por regresión, la agrupación, las redes neuronales, la selección de características, la validación cruzada, la maldición de la dimensionalidad, el equilibrio entre sesgo y varianza, la explicabilidad del modelo, la PNL, etc. Deseable: - Experiencia en análisis o crecimiento de personas. - Experiencia con herramientas de visualización de datos. - Buena comprensión de los retos de ingeniería para el despliegue de sistemas de aprendizaje automático a la producción. Qué ofrecemos para que tu trabajo (y tu vida) seja mais fácil: - Trabajo 100% remoto: trabaja desde tu casa o donde quieras. - Compensación en USD o en tu moneda local, como prefieras, muy por encima de la media del mercado. - Hardware y software. - Horarios flexibles - Licencias por mater/paternidad, vacaciones y días festivos nacionales pagos. - Ambiente laboral multicultural e innovador, perfecto para hacer amigos, colaborar y aprender de las personas más talentosas del mundo. - Oportunidades de crecimiento y desarrollo profesional a través de mentorías y entrenamientos. ¡Únete a nuestro equipo global!"
